"","Sample_ID","Sample_date","Sample_site","Water_body","Depth_m","Latitude","Longitude","Year","Month","Day","DOY","Time","Diatoms","Chrysophytes","Cryptophytes","Green_algae","Cyanobacteria","Dinoflagellates","Edibles","Inedibles","TotalPP","Site_consolidated"
"43","20070508-1281_10m","2007-05-08","1281_10m","Central Erie",10,41.750278,-81.310556,2007,5,8,128,2007.34794520548,0.495925973,0.000656794,0.049476636,0.035390264,0.019768859,0,0.267155628,0.334062898,0.601218526,"1281_10m"
"44","20070508-1281_5m","2007-05-08","1281_5m","Central Erie",5,41.765278,-81.310556,2007,5,8,128,2007.34794520548,0.728384313,0.002726425,0.067790867,0.022655166,0.00101901,0,0.232043721,0.59053206,0.822575781,"1281_5m"
"45","20070508-1310_5m","2007-05-08","1310_5m","Central Erie",5,41.788611,-81.213333,2007,5,8,128,2007.34794520548,0.090803199,0.000732894,0.011743378,0.011140664,0,0,0.028611252,0.085808883,0.114420135,"1310_5m"
"46","20070508-1318_20m","2007-05-08","1318_20m","Central Erie",20,41.884167,-81.145556,2007,5,8,128,2007.34794520548,0.199379022,0,0.127438431,0.019626259,0.073821913,0,0.196085357,0.224180268,0.420265625,"1318_20m"
"47","20070508-1319_15m","2007-05-08","1319_15m","Central Erie",15,41.841111,-81.145556,2007,5,8,128,2007.34794520548,1.224845555,0.006345363,0.144075707,0.627821047,0.002213687,0.010402234,1.433387662,0.582315931,2.015703593,"1319_15m"
"48","20070508-1320_10m","2007-05-08","1320_10m","Central Erie",10,41.823056,-81.145556,2007,5,8,128,2007.34794520548,0.349547554,0,0.099707408,0.043150615,0,0,0.179767154,0.312638423,0.492405577,"1320_10m"
"49","20070518-1281_5m","2007-05-18","1281_5m","Central Erie",5,41.765278,-81.310556,2007,5,18,138,2007.37534246575,0,0,0.052522022,0.229182849,0.01200382,0,0.153749813,0.139958878,0.293708691,"1281_5m"
"50","20070523-1279_20m","2007-05-23","1279_20m","Central Erie",20,41.85916667,-81.33722222,2007,5,23,143,2007.38904109589,0.001870385,0.001956307,0.043512134,0.0568658,0,0,0.104204626,0,0.104204626,"1279_20m"
"51","20070523-1280_15m","2007-05-23","1280_15m","Central Erie",15,41.812222,-81.310556,2007,5,23,143,2007.38904109589,0.003964098,8.97e-05,0.018484736,0.063139493,0.004805342,0,0.084915314,0.005568055,0.090483369,"1280_15m"
"52","20070523-1281_10m","2007-05-23","1281_10m","Central Erie",10,41.750278,-81.310556,2007,5,23,143,2007.38904109589,0,0,0.061859078,0.053456125,0.001502895,0,0.113893915,0.002924183,0.116818098,"1281_10m"
"53","20070523-1281_5m","2007-05-23","1281_5m","Central Erie",5,41.765278,-81.310556,2007,5,23,143,2007.38904109589,0.037135318,0.001025377,0.042463927,0.033252247,0.016884525,0,0.101685226,0.029076168,0.130761394,"1281_5m"
"54","20070523-1310_5m","2007-05-23","1310_5m","Central Erie",5,41.788611,-81.213333,2007,5,23,143,2007.38904109589,0,0,0.037320035,0.030470743,0.001126914,0,0.067790778,0.001126914,0.068917692,"1310_5m"
"55","20070523-1318_20m","2007-05-23","1318_20m","Central Erie",20,41.884167,-81.145556,2007,5,23,143,2007.38904109589,0.016793918,0,0.019650611,0.04439265,0,0.002181028,0.078060003,0.004958204,0.083018207,"1318_20m"
"56","20070523-1319_15m","2007-05-23","1319_15m","Central Erie",15,41.841111,-81.145556,2007,5,23,143,2007.38904109589,0.006280269,0,0.046595032,0.107912283,0.000955785,0,0.154989701,0.006753668,0.161743369,"1319_15m"
"57","20070523-1320_10m","2007-05-23","1320_10m","Central Erie",10,41.823056,-81.145556,2007,5,23,143,2007.38904109589,0,0.000384811,0.027136314,0.013080373,0,0,0.038819965,0.001781533,0.040601498,"1320_10m"
"58","20080508-1279_20m","2008-05-08","1279_20m","Central Erie",20,41.85916667,-81.33722222,2008,5,8,129,2008.34972677596,0.341823085,0.031631533,0.416259866,0.283586051,0,0,0.816571805,0.25672873,1.073300535,"1279_20m"
"59","20080508-1280_15m","2008-05-08","1280_15m","Central Erie",15,41.812222,-81.310556,2008,5,8,129,2008.34972677596,0.497700689,0.000510855,0.150868315,0.225855963,0.034394361,0,0.335313078,0.574017105,0.909330183,"1280_15m"
"60","20080508-1281_10m","2008-05-08","1281_10m","Central Erie",10,41.750278,-81.310556,2008,5,8,129,2008.34972677596,0.006600063,0.003006383,0.320943799,0.101916419,0,0,0.42087594,0.011590724,0.432466664,"1281_10m"
"61","20080508-1281_5m","2008-05-08","1281_5m","Central Erie",5,41.765278,-81.310556,2008,5,8,129,2008.34972677596,0.168191676,0.008149078,0.165752245,0.089557844,0,0,0.309790785,0.121860058,0.431650843,"1281_5m"
"62","20080508-1310_5m","2008-05-08","1310_5m","Central Erie",5,41.788611,-81.213333,2008,5,8,129,2008.34972677596,0.036460241,0.004709015,0.135342632,0.075093786,0,0,0.212260007,0.039345667,0.251605674,"1310_5m"
"63","20080508-1318_20m","2008-05-08","1318_20m","Central Erie",20,41.884167,-81.145556,2008,5,8,129,2008.34972677596,1.722546495,0.003782381,0.491544827,0.512372326,0,0,1.487581321,1.242664708,2.730246029,"1318_20m"
"64","20080508-1319_15m","2008-05-08","1319_15m","Central Erie",15,41.841111,-81.145556,2008,5,8,129,2008.34972677596,0.173895398,0.01642816,0.309259363,0.185423815,0,0,0.520368652,0.164638084,0.685006736,"1319_15m"
"65","20080508-1320_10m","2008-05-08","1320_10m","Central Erie",10,41.823056,-81.145556,2008,5,8,129,2008.34972677596,0.196833506,0.009146288,0.067756052,0.084222257,0.076935774,0,0.220612416,0.214281461,0.434893877,"1320_10m"
"66","20080523-1279_20m","2008-05-23","1279_20m","Central Erie",20,41.85916667,-81.33722222,2008,5,23,144,2008.39071038251,1.027973316,0.004379928,0.340989697,0.477550279,0.03969807,0,0.832248872,1.058342418,1.89059129,"1279_20m"
"67","20080523-1280_15m","2008-05-23","1280_15m","Central Erie",15,41.812222,-81.310556,2008,5,23,144,2008.39071038251,0.225173128,0.015514591,0.100515743,2.443826989,0.002570734,0,0.49340003,2.294201155,2.787601185,"1280_15m"
"68","20080523-1281_10m","2008-05-23","1281_10m","Central Erie",10,41.750278,-81.310556,2008,5,23,144,2008.39071038251,0.182962935,0,0.09305471,4.252766964,0,0,0.306640697,4.222143912,4.528784609,"1281_10m"
"69","20080523-1281_5m","2008-05-23","1281_5m","Central Erie",5,41.765278,-81.310556,2008,5,23,144,2008.39071038251,0.037585178,0,0.169105111,4.384600967,0,0,0.313203656,4.2780876,4.591291256,"1281_5m"
"70","20080523-1310_5m","2008-05-23","1310_5m","Central Erie",5,41.788611,-81.213333,2008,5,23,144,2008.39071038251,0.014044257,0,0.151374873,0.932630507,0,0,0.254190138,0.843859499,1.098049637,"1310_5m"
"71","20080523-1318_20m","2008-05-23","1318_20m","Central Erie",20,41.884167,-81.145556,2008,5,23,144,2008.39071038251,0.253431083,0.001487763,0.411559274,0.650560104,0.065642475,0,0.741880144,0.640800555,1.382680699,"1318_20m"
"72","20080523-1319_15m","2008-05-23","1319_15m","Central Erie",15,41.841111,-81.145556,2008,5,23,144,2008.39071038251,0.223474137,0,0.319609583,1.576902863,0,0,0.787394658,1.332591925,2.119986583,"1319_15m"
"73","20080528-1320_10m","2008-05-28","1320_10m","Central Erie",0,41.823056,-81.145556,2008,5,28,149,2008.4043715847,0.16081587,0,0.165828264,2.71579246,0,0,0.493355756,2.549080838,3.042436594,"1320_10m"
"74","20090508-1279_20m","2009-05-08","1279_20m","Central Erie",20,41.85916667,-81.33722222,2009,5,8,128,2009.34794520548,0.349155785,0.004896721,0.413768997,0.209844077,0.015101487,0,0.634620902,0.358146165,0.992767067,"1279_20m"
"75","20090508-1280_15m","2009-05-08","1280_15m","Central Erie",15,41.812222,-81.310556,2009,5,8,128,2009.34794520548,3.012039343,0,0.111259008,0.247231448,0.118771965,0,0.556711388,2.932590376,3.489301764,"1280_15m"
"76","20090508-1281_10m","2009-05-08","1281_10m","Central Erie",10,41.750278,-81.310556,2009,5,8,128,2009.34794520548,0.538497763,0,0.127297827,0.109187849,0.003970467,0,0.318633136,0.46032077,0.778953906,"1281_10m"
"77","20090508-1281_5m","2009-05-08","1281_5m","Central Erie",5,41.765278,-81.310556,2009,5,8,128,2009.34794520548,2.054190161,0.000379971,0.152590118,0.152768493,0,0,0.803941233,1.55598751,2.359928743,"1281_5m"
"78","20090508-1310_5m","2009-05-08","1310_5m","Central Erie",7,41.788611,-81.213333,2009,5,8,128,2009.34794520548,0.341743669,0,0.042160736,0.204985413,0,0,0.361282364,0.227607454,0.588889818,"1310_5m"
"79","20090508-1318_20m","2009-05-08","1318_20m","Central Erie",20,41.884167,-81.145556,2009,5,8,128,2009.34794520548,1.495527489,0,0.664561553,0.112080526,0,0.00837195,1.01834448,1.262197038,2.280541518,"1318_20m"
"80","20090508-1319_15m","2009-05-08","1319_15m","Central Erie",15,41.841111,-81.145556,2009,5,8,128,2009.34794520548,0.538198796,0.011870499,0.318652839,0.29369113,0.000329736,0,0.800857637,0.361885363,1.162743,"1319_15m"
"81","20090508-1320_10m","2009-05-08","1320_10m","Central Erie",12,41.823056,-81.145556,2009,5,8,128,2009.34794520548,0.615891103,0.000908557,0.208325078,0.145169703,0.308987614,0,0.961790913,0.317491142,1.279282055,"1320_10m"
"82","20090520-1279_20m","2009-05-20","1279_20m","Central Erie",20,41.85916667,-81.33722222,2009,5,20,140,2009.38082191781,1.309111737,0.012792627,0.395897899,0.241129157,0.002578885,0,0.812331919,1.149178386,1.961510305,"1279_20m"
"83","20090520-1280_15m","2009-05-20","1280_15m","Central Erie",15,41.812222,-81.310556,2009,5,20,140,2009.38082191781,0.914759699,0.021734598,1.425123813,0.133390724,0.076442729,0,1.771367008,0.800084555,2.571451563,"1280_15m"
"84","20090520-1281_10m","2009-05-20","1281_10m","Central Erie",10,41.750278,-81.310556,2009,5,20,140,2009.38082191781,0.660672192,0,0.554306858,0.095052705,0,0,0.896244993,0.413786762,1.310031755,"1281_10m"
"85","20090520-1281_5m","2009-05-20","1281_5m","Central Erie",5,41.765278,-81.310556,2009,5,20,140,2009.38082191781,0.566354541,0.019202343,0.28276459,0.188567871,0.000576647,0,0.605516742,0.45194925,1.057465992,"1281_5m"
"86","20090520-1310_5m","2009-05-20","1310_5m","Central Erie",7,41.788611,-81.213333,2009,5,20,140,2009.38082191781,0.056028937,0,0.278427594,0.250069351,0.002206229,0,0.415484764,0.171247347,0.586732111,"1310_5m"
"87","20090520-1318_20m","2009-05-20","1318_20m","Central Erie",21,41.884167,-81.145556,2009,5,20,140,2009.38082191781,2.266731037,0,1.566740547,2.506686045,0.017749173,0,4.290338105,2.067568697,6.357906802,"1318_20m"
"88","20090520-1319_15m","2009-05-20","1319_15m","Central Erie",16,41.841111,-81.145556,2009,5,20,140,2009.38082191781,0.50846799,0.030936562,1.525269915,0.572491195,0.004026247,0,1.799575085,0.841616824,2.641191909,"1319_15m"
"89","20090520-1320_10m","2009-05-20","1320_10m","Central Erie",11,41.823056,-81.145556,2009,5,20,140,2009.38082191781,0.196474937,0.000914967,0.955025742,0.693911223,0.003202386,0,1.253127817,0.596401438,1.849529255,"1320_10m"
"90","20100507-1279_20m","2010-05-07","1279_20m","Central Erie",20,41.8595,-81.304,2010,5,7,127,2010.34520547945,0.148384029,0,0.21215039,0.202944863,0.001592657,0,0.476541452,0.088530487,0.565071939,"1279_20m"
"91","20100507-1280_15m","2010-05-07","1280_15m","Central Erie",16,41.803833,-81.299,2010,5,7,127,2010.34520547945,0.925584957,0,0.632891277,0.1327236,0.032084982,0,0.730500213,0.992784603,1.723284816,"1280_15m"
"92","20100507-1281_10m","2010-05-07","1281_10m","Central Erie",11,41.775167,-81.291667,2010,5,7,127,2010.34520547945,0.74901571,0,0.720457328,0.382063463,0.006771484,0,1.050843507,0.807464478,1.858307985,"1281_10m"
"93","20100507-1281_5m","2010-05-07","1281_5m","Central Erie",5,41.767,-81.291667,2010,5,7,127,2010.34520547945,0.065246795,0.021916733,0.407670809,0.274376629,0.00473199,0,0.591920248,0.182022708,0.773942956,"1281_5m"
"94","20100507-1310_5m","2010-05-07","1310_5m","Central Erie",5,41.793667,-81.181667,2010,5,7,127,2010.34520547945,0.024965203,0,0.772865167,0.009805668,0,0,0.807636038,0,0.807636038,"1310_5m"
"95","20100507-1318_20m","2010-05-07","1318_20m","Central Erie",20,41.891,-81.162833,2010,5,7,127,2010.34520547945,0.027272138,0,0.212993011,0.139236316,0,0,0.36132004,0.018181425,0.379501465,"1318_20m"
"96","20100507-1319_15m","2010-05-07","1319_15m","Central Erie",15,41.837,-81.161667,2010,5,7,127,2010.34520547945,0.208940311,0,0.696660162,0.321162503,0,0,0.847145641,0.379617335,1.226762976,"1319_15m"
"97","20100507-1320_10m","2010-05-07","1320_10m","Central Erie",11,41.814833,-81.162167,2010,5,7,127,2010.34520547945,0.410139292,0.032285048,0.617955989,0.20709793,0.001569412,0,0.792703093,0.476344578,1.269047671,"1320_10m"
"98","20100521-1279_20m","2010-05-21","1279_20m","Central Erie",21,41.85916667,-81.33722222,2010,5,21,141,2010.38356164384,0.162880505,0,1.312772518,0.979686108,0.018672047,0,2.205976949,0.268034229,2.474011178,"1279_20m"
"99","20100521-1280_15m","2010-05-21","1280_15m","Central Erie",15,41.812222,-81.310556,2010,5,21,141,2010.38356164384,0.023957834,0,0.517970699,0.561597743,0.000212383,0,0.904841819,0.19889684,1.103738659,"1280_15m"
"100","20100521-1281_5m","2010-05-21","1281_5m","Central Erie",5,41.765278,-81.310556,2010,5,21,141,2010.38356164384,0.163297942,0.008917387,0.136971678,0.224262985,0.002151912,0,0.485797707,0.049804197,0.535601904,"1281_5m"
"101","20100521-1310_5m","2010-05-21","1310_5m","Central Erie",6,41.788611,-81.213333,2010,5,21,141,2010.38356164384,0.009925966,0,0.077154649,0.072363905,0.000209499,0,0.124790542,0.034863477,0.159654019,"1310_5m"
"102","20100521-1318_20m","2010-05-21","1318_20m","Central Erie",20,41.884167,-81.145556,2010,5,21,141,2010.38356164384,0.586138749,0.001149292,0.85437624,0.288360869,0.005644751,0,1.037002276,0.698667625,1.735669901,"1318_20m"
"103","20100521-1319_15m","2010-05-21","1319_15m","Central Erie",16,41.841111,-81.145556,2010,5,21,141,2010.38356164384,1.063119879,0,0.30635433,0.220843947,0,0,0.549308259,1.041009897,1.590318156,"1319_15m"
"104","20100521-1320_10m","2010-05-21","1320_10m","Central Erie",10,41.823056,-81.145556,2010,5,21,141,2010.38356164384,0.023679546,0,0.174367814,0.330171292,0.00617762,0,0.358046172,0.1763501,0.534396272,"1320_10m"
"105","20110505-1279_20m","2011-05-05","1279_20m","Central Erie",20,41.85916667,-81.33722222,2011,5,5,125,2011.3397260274,1.818676238,0.029369775,0.294409972,0.461274352,0.00066082,0,1.871394987,0.73299617,2.604391157,"1279_20m"
"106","20110505-1280_15m","2011-05-05","1280_15m","Central Erie",15,41.812222,-81.310556,2011,5,5,125,2011.3397260274,0.827277525,0,0.159043336,0.873446457,0.00076746,0,0.752705975,1.107828803,1.860534778,"1280_15m"
"107","20110505-1281_10m","2011-05-05","1281_10m","Central Erie",10,41.750278,-81.310556,2011,5,5,125,2011.3397260274,0.581865927,0,0.127786416,0.486686867,0,0,1.19633921,0,1.19633921,"1281_10m"
"108","20110505-1281_5m","2011-05-05","1281_5m","Central Erie",5,41.765278,-81.310556,2011,5,5,125,2011.3397260274,0.933193908,0,0.69415277,1.407037866,0.003337112,0,2.117123555,0.920598101,3.037721656,"1281_5m"
"109","20110520-1279_20m","2011-05-20","1279_20m","Central Erie",20,41.85916667,-81.33722222,2011,5,20,140,2011.38082191781,1.525693863,0,0.512063757,0.770272305,0.292103929,0.408938826,3.216968751,0.292103929,3.50907268,"1279_20m"
"110","20110520-1280_15m","2011-05-20","1280_15m","Central Erie",15,41.812222,-81.310556,2011,5,20,140,2011.38082191781,0.139562818,0,1.405264588,0.703228873,0.103646598,0,2.231168779,0.120534098,2.351702877,"1280_15m"
"111","20110520-1281_10m","2011-05-20","1281_10m","Central Erie",10,41.750278,-81.310556,2011,5,20,140,2011.38082191781,0.367387858,0,0.249876951,0.506994099,0.054494579,0,1.124258908,0.054494579,1.178753487,"1281_10m"
"112","20110520-1281_5m","2011-05-20","1281_5m","Central Erie",5,41.765278,-81.310556,2011,5,20,140,2011.38082191781,0.040586438,0,0.227742022,0.532984614,0.000301246,0,0.801313074,0.000301246,0.80161432,"1281_5m"
"113","20110520-1310_5m","2011-05-20","1310_5m","Central Erie",5,41.788611,-81.213333,2011,5,20,140,2011.38082191781,0.198805116,0.001484837,0.122489742,0.083127136,0.000649616,0,0.405906831,0.000649616,0.406556447,"1310_5m"
"114","20110520-1318_20m","2011-05-20","1318_20m","Central Erie",20,41.884167,-81.145556,2011,5,20,140,2011.38082191781,0.008368047,0.015487634,1.135986711,0.17985565,0.001527928,0.015001475,1.354699517,0.001527928,1.356227445,"1318_20m"
"115","20110520-1319_15m","2011-05-20","1319_15m","Central Erie",15,41.841111,-81.145556,2011,5,20,140,2011.38082191781,0.922883505,0,1.369370976,0.597165214,0.215654606,0.041418483,2.924211221,0.222281563,3.146492784,"1319_15m"
"116","20110520-1320_10m","2011-05-20","1320_10m","Central Erie",10,41.823056,-81.145556,2011,5,20,140,2011.38082191781,0.07662964,0,0.079800959,0.37890243,0.000173858,0,0.524466885,0.011040002,0.535506887,"1320_10m"
"117","20120511-1279_20m","2012-05-11","1279_20m","Central Erie",20,41.85916667,-81.33722222,2012,5,11,132,2012.35792349727,0.192719429,0,1.347922507,0.065606978,0,0.076900176,1.68314909,0,1.68314909,"1279_20m"
"118","20120511-1280_15m","2012-05-11","1280_15m","Central Erie",15,41.812222,-81.310556,2012,5,11,132,2012.35792349727,4.721688079,0,2.432899288,1.287728437,0.090241669,0.026736199,3.53877782,5.020515852,8.559293672,"1280_15m"
"119","20120511-1281_10m","2012-05-11","1281_10m","Central Erie",10,41.750278,-81.310556,2012,5,11,132,2012.35792349727,1.051380428,0,6.431485311,4.231289764,0.667197952,0.156782809,8.380506596,4.157629668,12.538136264,"1281_10m"
"120","20120511-1281_5m","2012-05-11","1281_5m","Central Erie",5,41.765278,-81.310556,2012,5,11,132,2012.35792349727,1.440876403,0,2.11812106,2.374388546,0.359178381,0,4.000178784,2.292385606,6.29256439,"1281_5m"
"121","20120511-1310_5m","2012-05-11","1310_5m","Central Erie",5,41.788611,-81.213333,2012,5,11,132,2012.35792349727,0.643635725,0,2.175435189,0.481231931,0.050688935,0.014523069,2.784347574,0.581167275,3.365514849,"1310_5m"
"122","20120511-1318_20m","2012-05-11","1318_20m","Central Erie",20,41.884167,-81.145556,2012,5,11,132,2012.35792349727,0.153001037,0.018767848,1.273741594,0.333120974,0.062856955,0.415800996,2.194432449,0.062856955,2.257289404,"1318_20m"
"123","20120511-1319_15m","2012-05-11","1319_15m","Central Erie",15,41.841111,-81.145556,2012,5,11,132,2012.35792349727,0.15684867,0,2.289885232,0.396889089,0.16896335,0.074144763,2.681183019,0.405548085,3.086731104,"1319_15m"
"124","20120523-1279_20m","2012-05-23","1279_20m","Central Erie",20,41.85916667,-81.33722222,2012,5,23,144,2012.39071038251,0.01704918,0,0.360155334,0.039780585,3.271541153,0,0.416985099,3.271541153,3.688526252,"1279_20m"
"125","20120523-1280_15m","2012-05-23","1280_15m","Central Erie",15,41.812222,-81.310556,2012,5,23,144,2012.39071038251,0.085570358,0.012329042,0.601777668,0.327769762,0.191268194,0,1.02744683,0.191268194,1.218715024,"1280_15m"
"126","20120523-1281_10m","2012-05-23","1281_10m","Central Erie",10,41.750278,-81.310556,2012,5,23,144,2012.39071038251,0.091462217,0,0.972684706,0.061486641,0.206185476,0,1.125633564,0.206185476,1.33181904,"1281_10m"
"127","20120523-1281_5m","2012-05-23","1281_5m","Central Erie",5,41.765278,-81.310556,2012,5,23,144,2012.39071038251,5.041791658,0,1.042030133,0.890017035,0.342076133,0,2.58145263,4.734462329,7.315914959,"1281_5m"
"128","20120523-1310_5m","2012-05-23","1310_5m","Central Erie",5,41.788611,-81.213333,2012,5,23,144,2012.39071038251,0.680729433,0,0.672230027,1.687796415,0.088493084,0,2.364744028,0.764504931,3.129248959,"1310_5m"
"129","20120523-1318_20m","2012-05-23","1318_20m","Central Erie",20,41.884167,-81.145556,2012,5,23,144,2012.39071038251,0.087970222,0,0.306600879,0.378483709,0.017742701,0,0.77305481,0.017742701,0.790797511,"1318_20m"
"130","20120523-1319_15m","2012-05-23","1319_15m","Central Erie",15,41.841111,-81.145556,2012,5,23,144,2012.39071038251,0.177077581,0.05095968,1.527500721,0.232181614,0.069041594,0,1.987349528,0.069411662,2.05676119,"1319_15m"
"131","20120523-1320_10m","2012-05-23","1320_10m","Central Erie",10,41.823056,-81.145556,2012,5,23,144,2012.39071038251,0.058750726,0,0.81670079,0.203249501,0.133624018,0.003640994,1.082342011,0.133624018,1.215966029,"1320_10m"
"132","20130507-1279_20m","2013-05-07","1279_20m","Central Erie",20,41.85916667,-81.33722222,2013,5,7,127,2013.34520547945,0.836989763,0,0.140927036,0.281361643,0.129780326,0.09655476,1.355833202,0.129780326,1.485613528,"1279_20m"
"133","20130507-1280_15m","2013-05-07","1280_15m","Central Erie",15,41.812222,-81.310556,2013,5,7,127,2013.34520547945,2.343676123,0,0.418493549,0.090924046,0.000679552,0,1.463404751,1.390368519,2.85377327,"1280_15m"
"134","20130507-1281_10m","2013-05-07","1281_10m","Central Erie",10,41.750278,-81.310556,2013,5,7,127,2013.34520547945,0.687574136,0,0.122928555,4.686387715,0.089865787,0,5.496890406,0.089865787,5.586756193,"1281_10m"
"135","20130507-1281_5m","2013-05-07","1281_5m","Central Erie",5,41.765278,-81.310556,2013,5,7,127,2013.34520547945,1.711072909,0.001056904,0.008495678,0.039086633,0.009980853,0.069848132,0.1716456,1.667895509,1.839541109,"1281_5m"
"136","20130507-1310_5m","2013-05-07","1310_5m","Central Erie",5,41.788611,-81.213333,2013,5,7,127,2013.34520547945,0.987146313,0.002703719,0.007948935,0.013269527,0.000628581,0,0.187036474,0.824660601,1.011697075,"1310_5m"
"137","20130507-1319_15m","2013-05-07","1319_15m","Central Erie",15,41.841111,-81.145556,2013,5,7,127,2013.34520547945,0.913576473,0,0.024873877,0.132188598,0.000227159,0,1.070638948,0.000227159,1.070866107,"1319_15m"
"138","20130507-1320_10m","2013-05-07","1320_10m","Central Erie",10,41.823056,-81.145556,2013,5,7,127,2013.34520547945,1.90335093,0.125342874,0.261985479,0.063878752,0.011946682,0.007627198,0.995893426,1.378238489,2.374131915,"1320_10m"
"139","20130520-1279_20m","2013-05-20","1279_20m","Central Erie",20,41.85916667,-81.33722222,2013,5,20,140,2013.38082191781,0.020304756,0.585196454,0.057421706,0.434954858,0.010176654,0,1.097877774,0.010176654,1.108054428,"1279_20m"
"140","20130520-1280_15m","2013-05-20","1280_15m","Central Erie",15,41.812222,-81.310556,2013,5,20,140,2013.38082191781,0.216008327,0.006228541,0.523639508,0.095577973,0.000535788,0,0.619827663,0.222162474,0.841990137,"1280_15m"
"141","20130520-1281_10m","2013-05-20","1281_10m","Central Erie",10,41.750278,-81.310556,2013,5,20,140,2013.38082191781,0.853958898,0,0.158480764,0.181999799,0.007099533,0,0.465092287,0.736446707,1.201538994,"1281_10m"
"142","20130520-1281_5m","2013-05-20","1281_5m","Central Erie",5,41.765278,-81.310556,2013,5,20,140,2013.38082191781,0.116514477,0.001748444,0.397968428,0.092559042,0.001505603,0.008159403,0.564820272,0.053635125,0.618455397,"1281_5m"
"143","20130520-1310_5m","2013-05-20","1310_5m","Central Erie",5,41.788611,-81.213333,2013,5,20,140,2013.38082191781,0.09095069,0.078065401,0.07750049,0.019318737,0.00143257,0,0.177985879,0.089282009,0.267267888,"1310_5m"
"144","20130520-1318_20m","2013-05-20","1318_20m","Central Erie",20,41.884167,-81.145556,2013,5,20,140,2013.38082191781,0.053134089,0.011242564,0.728239697,0.229358689,0.016811957,0,0.961265192,0.077521804,1.038786996,"1318_20m"
"145","20130520-1319_15m","2013-05-20","1319_15m","Central Erie",15,41.841111,-81.145556,2013,5,20,140,2013.38082191781,0.613791243,0.003830913,0.347426541,0.134940861,0.001702628,0,0.684791586,0.4169006,1.101692186,"1319_15m"
"146","20130520-1320_10m","2013-05-20","1320_10m","Central Erie",10,41.823056,-81.145556,2013,5,20,140,2013.38082191781,1.005934462,0,0.527035706,0.105422664,0.000540418,0,0.658560493,0.980372757,1.63893325,"1320_10m"
"147","20140513-1279_20m","2014-05-13","1279_20m","Central Erie",20,41.85916667,-81.33722222,2014,5,13,133,2014.36164383562,0.682457967,1.639102447,0.078928176,0.409815632,0.000162109,0.420186557,3.003794836,0.226858052,3.230652888,"1279_20m"
"148","20140513-1280_15m","2014-05-13","1280_15m","Central Erie",15,41.812222,-81.310556,2014,5,13,133,2014.36164383562,1.154680043,0.204209547,0.962006098,0.140338533,0,0,2.272071693,0.189162528,2.461234221,"1280_15m"
"149","20140513-1281_10m","2014-05-13","1281_10m","Central Erie",10,41.750278,-81.310556,2014,5,13,133,2014.36164383562,2.442294074,0.011777023,0.853981403,0.147938428,0.000257622,0.037097623,2.833501639,0.659844534,3.493346173,"1281_10m"
"150","20140513-1281_5m","2014-05-13","1281_5m","Central Erie",5,41.765278,-81.310556,2014,5,13,133,2014.36164383562,1.156716849,0.005456102,0.355533215,0.160243143,0,0,1.012049169,0.66590014,1.677949309,"1281_5m"
"151","20140513-1310_5m","2014-05-13","1310_5m","Central Erie",5,41.788611,-81.213333,2014,5,13,133,2014.36164383562,0.823006623,0.010971502,0.44858829,0.142637208,0,0,1.095712518,0.329491105,1.425203623,"1310_5m"
"152","20140513-1318_20m","2014-05-13","1318_20m","Central Erie",20,41.884167,-81.145556,2014,5,13,133,2014.36164383562,0.020559677,0.673935673,0.243431131,0.271278542,0,0,1.187788296,0.021416727,1.209205023,"1318_20m"
"153","20140513-1319_15m","2014-05-13","1319_15m","Central Erie",15,41.841111,-81.145556,2014,5,13,133,2014.36164383562,0.584645805,0.045731365,0.416372041,0.352978741,0.01116808,0.173297803,1.450273145,0.13392069,1.584193835,"1319_15m"
"154","20140513-1320_10m","2014-05-13","1320_10m","Central Erie",10,41.823056,-81.145556,2014,5,13,133,2014.36164383562,0.2997801,0.004685907,0.210081345,0.099552956,0.000138842,0,0.576613055,0.037626095,0.61423915,"1320_10m"
"155","20140521-1279_20m","2014-05-21","1279_20m","Central Erie",20,41.85916667,-81.33722222,2014,5,21,141,2014.38356164384,0.98690342,0.040879799,0.224561828,0.224055526,0.023748268,0,1.463872321,0.03627652,1.500148841,"1279_20m"
"156","20140521-1280_15m","2014-05-21","1280_15m","Central Erie",15,41.812222,-81.310556,2014,5,21,141,2014.38356164384,0.081485025,0,0.494757969,0.137963484,0.002413355,0,0.714206478,0.002413355,0.716619833,"1280_15m"
"157","20140521-1281_10m","2014-05-21","1281_10m","Central Erie",10,41.750278,-81.310556,2014,5,21,141,2014.38356164384,2.269204734,0,1.805271477,0.628957164,0.029702821,0.287223354,3.254359903,1.765999647,5.02035955,"1281_10m"
"158","20140521-1281_5m","2014-05-21","1281_5m","Central Erie",5,41.765278,-81.310556,2014,5,21,141,2014.38356164384,0.821864934,0.013135396,0.470378526,0.294912877,0.00177833,0,0.905626322,0.696443741,1.602070063,"1281_5m"
"159","20150507-1280_15m","2015-05-07","1280_15m","Central Erie",15,41.812222,-81.310556,2015,5,7,127,2015.34520547945,0.135306231,0.029677784,0.367180134,0.230890247,0.012816728,0.03491504,0.683622681,0.127163483,0.810786164,"1280_15m"
