"","Sample_ID","Sample_date","Sample_site","Water_body","Depth_m","Surface_temp","Latitude","Longitude","Year","Month","Day","DOY","Time","Sm_cladocerans","Lg_cladocerans","Cyclopoids","Calanoids","Rotifers","Nauplii","Veligers","Leptodora","TotalZP"
"1729","20130716-14-972","2013-07-16","14-972","Western Erie",6.7,26.56,41.571667,-82.77,2013,7,16,197,2013.53698630137,35.1884314398682,196.864912189872,600.701310435898,210.881379467288,93.1974744818697,10.9026381499396,25.5426696511594,5.04621636516653,1178.32503218106
"1730","20130716-16-970","2013-07-16","16-970","Western Erie",8.7,26.38,41.640278,-82.765833,2013,7,16,197,2013.53698630137,12.0772497855461,224.101455152806,630.749886169646,392.191148240361,22.7757069272738,9.57780390012696,10.8582828338742,0,1302.33153300963
"1731","20130716-27-918","2013-07-16","27-918","Western Erie",9.3,26.14,41.775556,-83.054722,2013,7,16,197,2013.53698630137,3.53702155444853,80.1151408413684,104.132801858384,76.991206973769,28.1438736710485,3.75507891112325,30.9962520871659,3.6873083119864,331.358684209294
"1732","20130716-29-905","2013-07-16","29-905","Western Erie",9.4,26.27,41.866389,-83.135278,2013,7,16,197,2013.53698630137,3.94026576629869,30.314825988982,17.5358687456936,18.7436612899285,19.5563888400049,1.60882558867755,11.931425913232,0,103.631262132817
"1733","20130716-3-996","2013-07-16","3-996","Western Erie",7.9,26.73,41.4475,-82.617778,2013,7,16,197,2013.53698630137,19.4560582448205,95.1897739464526,1017.97063037442,236.575323167149,6.00019613456154,12.8688568857787,1.39956728019079,0,1389.46040603338
"1734","20130716-36-873","2013-07-16","36-873","Western Erie",6.6,26.84,41.768333,-83.300833,2013,7,16,197,2013.53698630137,35.1291104037608,129.685040441506,145.276430614162,97.8551949459515,211.759525808971,9.13270196765893,81.2891905227146,0,710.127194704725
"1735","20130716-37-890","2013-07-16","37-890","Western Erie",6.3,26.77,41.7025,-83.248056,2013,7,16,197,2013.53698630137,13.9276924479141,99.943706630792,153.702143857119,132.976503670653,23.990163086981,3.79479691506264,18.8075058993744,10.0050758694235,457.147588377319
"1736","20130716-8-994","2013-07-16","8-994","Western Erie",13.1,26.49,41.517778,-82.600556,2013,7,16,197,2013.53698630137,50.9641401273534,164.423348454457,305.373034092036,535.107898648216,28.1773110705922,11.5941119201142,6.88142209373294,0,1102.5212664065
"1737","20140606-14-972","2014-06-06","14-972","Western Erie",6.3,20.22,41.571667,-82.77,2014,6,6,157,2014.42739726027,18.155231457134,148.871281052775,349.647304355223,233.805898966141,1.41423278929494,0.796659990391479,0.605681093273912,0,753.296289704233
"1738","20140606-16-970","2014-06-06","16-970","Western Erie",9,19.86,41.640278,-82.765833,2014,6,6,157,2014.42739726027,4.3695343807966,197.565839978694,101.70705904977,146.237518726841,2.63625972498867,6.4534194853186,49.8138714617795,9.96548015194041,518.748982960129
"1739","20140606-27-918","2014-06-06","27-918","Western Erie",9.6,19.27,41.775556,-83.054722,2014,6,6,157,2014.42739726027,0.0781919069430895,45.1920376273124,13.960429556831,0.947956076207027,0.341835100110627,0.204009674768529,0.128464430133169,16.2908909125742,77.1438152848801
"1740","20140606-29-905","2014-06-06","29-905","Western Erie",9.2,19.55,41.866389,-83.135278,2014,6,6,157,2014.42739726027,0.343360166412614,6.92349855569684,10.1897824810298,2.89177871859898,1.47780629726831,0.14433845321746,2.39474453998245,17.0210599958899,41.3863692080963
"1741","20140606-3-996","2014-06-06","3-996","Western Erie",8,13.78,41.4475,-82.617778,2014,6,6,157,2014.42739726027,83.996125688397,72.4894335433484,145.475947918287,69.931386851336,4.92339463942891,3.29810664567225,4.09271216327819,4.53144708839641,388.738554538144
"1742","20140606-36-873","2014-06-06","36-873","Western Erie",6.4,21.69,41.768333,-83.300833,2014,6,6,157,2014.42739726027,0,188.282944308629,138.592073830919,52.6913560713456,0.581270382020602,1.60081213020987,0.537357311410696,67.2261059475052,449.51191998204
"1743","20140606-37-890","2014-06-06","37-890","Western Erie",6.3,21.57,41.7025,-83.248056,2014,6,6,157,2014.42739726027,1.48444233810476,148.690659088178,237.265014464545,156.539004373984,0.658920354201677,4.97031838295317,11.5271078954092,15.1797059610687,576.315172858444
"1744","20140606-8-994","2014-06-06","8-994","Western Erie",12.8,19.09,41.517778,-82.600556,2014,6,6,157,2014.42739726027,22.3460195089929,43.6358362673124,20.314812028231,126.842440500951,29.8095024300564,6.0385895144298,12.7241613632436,2.40752714901114,264.118888762229
"1745","20140618-14-972","2014-06-18","14-972","Western Erie",6.4,22.09,41.571667,-82.77,2014,6,18,169,2014.4602739726,16.6178395209325,44.6922725162863,129.103274836699,227.677332143172,13.0382909476621,3.76324603281726,2.94364781130457,0,437.835903808873
"1746","20140618-16-970","2014-06-18","16-970","Western Erie",8.8,22,41.640278,-82.765833,2014,6,18,169,2014.4602739726,12.7828064683725,62.8203199670102,115.465403922546,132.433991403428,0.899856268938394,3.88000518037052,5.38177704252544,0,333.664160253192
"1747","20140618-27-918","2014-06-18","27-918","Western Erie",9.4,21.62,41.775556,-83.054722,2014,6,18,169,2014.4602739726,5.30619675218806,16.5475176022368,35.1863527474221,41.8479465939248,1.51191891952593,1.3795785522548,3.6226792531912,4.80211112381857,110.204301544562
"1748","20140618-29-905","2014-06-18","29-905","Western Erie",8.5,20.85,41.866389,-83.135278,2014,6,18,169,2014.4602739726,2.48205443261253,1.45664238370943,2.24490715701721,2.68567562752794,0.0921900270948738,0.199070994622317,0.284508794419222,0.498251017946345,9.94330043494986
"1749","20140618-3-996","2014-06-18","3-996","Western Erie",7.9,20.51,41.4475,-82.617778,2014,6,18,169,2014.4602739726,315.86756833486,210.294630708139,295.310070391826,127.902552063582,134.425680176116,7.05535797334825,11.4947737919158,0,1102.35063343979
"1750","20140618-36-873","2014-06-18","36-873","Western Erie",6.4,22.67,41.768333,-83.300833,2014,6,18,169,2014.4602739726,0.421203183685366,297.537854860235,174.245128687214,288.670157702352,0,2.56819207527987,7.87915171483438,0,771.3216882236
"1751","20140618-37-890","2014-06-18","37-890","Western Erie",6.1,22.64,41.7025,-83.248056,2014,6,18,169,2014.4602739726,0,80.3736588457924,467.108541471435,91.8659710152391,119.559059135303,5.47444490209128,14.2229637741742,6.05813987273005,784.662779016765
"1752","20140618-8-994","2014-06-18","8-994","Western Erie",12.8,20.99,41.517778,-82.600556,2014,6,18,169,2014.4602739726,38.063863500383,79.5774232867105,97.6184115777044,183.87321958926,213.083539110707,12.4108877674903,30.5851137953523,0,655.212458627608
"1753","20140702-14-972","2014-07-02","14-972","Western Erie",6.4,22.67,41.571667,-82.77,2014,7,2,183,2014.49863013699,11.4024540426358,134.774588770975,216.249145291757,374.464194130632,47.5054167358194,6.20590044051309,1.1143175460612,0,791.716016958394
"1754","20140702-16-970","2014-07-02","16-970","Western Erie",9,23.26,41.640278,-82.765833,2014,7,2,183,2014.49863013699,14.1794450443084,439.123128070186,66.2443580159058,245.947813188044,0,2.28613199307573,0.0804809123939307,1.09949826612632,768.960855490041
"1755","20140702-27-918","2014-07-02","27-918","Western Erie",9.6,23.44,41.775556,-83.054722,2014,7,2,183,2014.49863013699,0,33.4662208741179,19.6943949574754,0.285395812317201,1.72935140649129,0.46837711136171,3.59700404372874,6.19194046058256,65.4326846660748
"1756","20140702-29-905","2014-07-02","29-905","Western Erie",9.1,23.69,41.866389,-83.135278,2014,7,2,183,2014.49863013699,0.87494841799416,76.7486680962516,8.73218215662816,7.10454832698171,1.80332584026299,0.474912039776493,5.78198192141509,11.3370318290433,112.857598628354
"1757","20140702-3-996","2014-07-02","3-996","Western Erie",8.1,23.94,41.4475,-82.617778,2014,7,2,183,2014.49863013699,29.7809806335849,97.7318310083077,395.137190711798,222.965708619761,19.7583477547689,4.44921103203836,1.7948390849563,0,771.618108845215
"1758","20140702-36-873","2014-07-02","36-873","Western Erie",6.4,24.63,41.768333,-83.300833,2014,7,2,183,2014.49863013699,8.99620541585334,529.69625258496,403.334252783881,715.765916559784,0,4.3369731320119,0,0,1662.12960047649
"1759","20140702-37-890","2014-07-02","37-890","Western Erie",6.3,24.4,41.7025,-83.248056,2014,7,2,183,2014.49863013699,82.4344009204794,130.532711419072,176.908997166282,110.599228360544,0.7682735860529,5.90686501644372,0.210703165741432,0.850243898655721,508.211423533271
"1760","20140702-8-994","2014-07-02","8-994","Western Erie",13.1,23.76,41.517778,-82.600556,2014,7,2,183,2014.49863013699,0.180077951945911,32.161941958089,6.44866001196568,202.365360461859,72.1148695816247,1.51597495666176,0.913128341347805,0,315.700013263494
"1761","20140714-14-972","2014-07-14","14-972","Western Erie",6.4,23,41.571667,-82.77,2014,7,14,195,2014.53150684932,1.69718000537355,131.845802273509,40.5483018077312,36.469512600549,145.252080373215,8.08243572006309,18.5793969552143,0,382.474709735655
"1762","20140714-16-970","2014-07-14","16-970","Western Erie",9.1,23.2,41.640278,-82.765833,2014,7,14,195,2014.53150684932,0.25211589045277,54.6327431022862,18.1159273164109,512.137794779281,46.2546414746026,3.55525277798873,10.4956331532897,0,645.444108494311
"1763","20140714-27-918","2014-07-14","27-918","Western Erie",9.4,23.8,41.775556,-83.054722,2014,7,14,195,2014.53150684932,12.293339376756,9.37842168449746,33.1732745132506,128.357630106084,1.3362213744679,2.17953451069873,5.38439403937106,0.655656657310673,192.758472262436
"1764","20140714-29-905","2014-07-14","29-905","Western Erie",9.1,23.6,41.866389,-83.135278,2014,7,14,195,2014.53150684932,1.34017734047419,1.12887702156997,12.4916806229738,11.7364013401918,0.603130927045518,0.713313115841781,2.16135769294227,2.28204098421118,32.4569790452505
"1765","20140714-3-996","2014-07-14","3-996","Western Erie",7.9,23.6,41.4475,-82.617778,2014,7,14,195,2014.53150684932,0.462599288195738,30.4887503006471,59.9516649677465,98.1749908291821,260.061638983273,7.07503709992766,45.5740412340431,0,501.788722703015
"1766","20140714-36-873","2014-07-14","36-873","Western Erie",6.4,25,41.768333,-83.300833,2014,7,14,195,2014.53150684932,7.62544433248721,12.2833669984245,141.814287571489,230.83988002295,3.2650733359551,2.38640916519822,14.799886866945,0.572643120868588,413.586991414317
"1767","20140714-37-890","2014-07-14","37-890","Western Erie",6.1,24.8,41.7025,-83.248056,2014,7,14,195,2014.53150684932,4.51737430192621,5.81564872641268,53.2021095584699,26.7126447633189,2.91983133049578,1.65330332268494,7.91921051562859,0.319459801667386,103.059582320604
"1768","20140714-8-994","2014-07-14","8-994","Western Erie",12.8,23.2,41.517778,-82.600556,2014,7,14,195,2014.53150684932,0,132.781828624204,25.829290320778,216.880614468601,34.3660760925827,3.05693068289615,3.54277785211474,0,416.457518041177
"1769","20150605-14-972","2015-06-05","14-972","Western Erie",6.5,17.64,41.571667,-82.77,2015,6,5,156,2015.42465753425,0,381.105899745729,280.38817700083,494.360274179218,1.95872179109756,12.3446956090151,52.1867011260533,3.09433326170223,1225.43880271365
"1770","20150605-16-970","2015-06-05","16-970","Western Erie",9.1,17.22,41.640278,-82.765833,2015,6,5,156,2015.42465753425,5.1639783994521,137.519063579554,38.2726446987883,220.60217664582,1.31671448480197,5.70159510157871,55.9211717667441,10.1381260940722,474.635470770811
"1771","20150605-27-918","2015-06-05","27-918","Western Erie",9.6,18.78,41.775556,-83.054722,2015,6,5,156,2015.42465753425,0.34000256619671,53.2927537762831,2.44070969231026,5.88701330837513,81.8970594625497,1.46052207491278,159.394725806544,7.18579422389969,311.898580911072
"1772","20150605-29-905","2015-06-05","29-905","Western Erie",9.4,15.95,41.866389,-83.135278,2015,6,5,156,2015.42465753425,0.387569063579242,49.0331013986824,0.344088491573258,26.5677025115423,5.02633508686219,0.736548757801097,67.1063823267896,17.8508721079488,167.052599744779
"1773","20150605-3-996","2015-06-05","3-996","Western Erie",8,18.52,41.4475,-82.617778,2015,6,5,156,2015.42465753425,27.8602838481741,366.58709887087,809.002064829385,753.848132801624,15.8103983471962,12.0832561503062,30.0304015943786,14.2663137809094,2029.48795022284
"1774","20150605-36-873","2015-06-05","36-873","Western Erie",6.6,20.35,41.768333,-83.300833,2015,6,5,156,2015.42465753425,0,428.626952685751,171.921536260063,1.29418051061796,29.8193597748227,16.1761183026496,201.516156543163,30.5168982932902,879.871202370358
"1775","20150605-37-890","2015-06-05","37-890","Western Erie",6.4,19.86,41.7025,-83.248056,2015,6,5,156,2015.42465753425,3.542148526684,406.867099103147,222.80581632961,280.785655533589,13.3391146373237,13.532937789079,163.256750198852,55.3868656922035,1159.51638781049
"1776","20150605-8-994","2015-06-05","8-994","Western Erie",13,16.46,41.517778,-82.600556,2015,6,5,156,2015.42465753425,2.13260923142333,459.523580446768,260.775599167325,349.395804632587,8.5944582590413,12.3007576055823,48.2839220965657,2.91458902935112,1143.92132046864
"1777","20150615-14-972","2015-06-15","14-972","Western Erie",6.5,20.87,41.571667,-82.77,2015,6,15,166,2015.45205479452,8.81317701609959,70.5922454623587,51.1248712530268,23.3001576288395,6.80493698474367,6.9663324624892,9.54704823273003,0,177.148769040288
"1778","20150615-16-970","2015-06-15","16-970","Western Erie",9.1,20.14,41.640278,-82.765833,2015,6,15,166,2015.45205479452,0.701623098012968,135.005177224534,98.811723663224,65.3412057215102,14.7602207006063,7.14731454400321,16.9725301915201,0,338.739795143411
"1779","20150615-3-996","2015-06-15","3-996","Western Erie",8,21.17,41.4475,-82.617778,2015,6,15,166,2015.45205479452,117.730310977092,80.815805292493,74.3604199307621,207.753326542769,9.29517764476737,16.5468536114271,11.6506351314672,4.77227929780327,522.924808428581
"1780","20150615-8-994","2015-06-15","8-994","Western Erie",13,18.78,41.517778,-82.600556,2015,6,15,166,2015.45205479452,118.267055448429,160.46320274539,125.789472026311,58.3148218426603,4.50588413134609,14.86086488417,55.7348282817344,0,537.936129360041
"1781","20150616-27-918","2015-06-16","27-918","Western Erie",9.1,19.57,41.775556,-83.054722,2015,6,16,167,2015.45479452055,5.36964836021018,95.1560033612114,3.2640759022623,16.5205568041673,65.4189867491878,2.59632414192594,37.5656070071324,0.385379857638072,226.276582183735
"1782","20150616-29-905","2015-06-16","29-905","Western Erie",8.5,18.21,41.866389,-83.135278,2015,6,16,167,2015.45479452055,2.36151959534743,31.1776306913184,1.57657656021486,1.04453186547119,67.1431609758152,2.38376009943459,46.3075902586942,1.51820512945544,153.512975175751
"1783","20150616-36-873","2015-06-16","36-873","Western Erie",6.1,22.13,41.768333,-83.300833,2015,6,16,167,2015.45479452055,1.04949249098543,165.327152250002,4.25958641452384,3.17405108405562,75.0183834865637,6.37245154196695,42.2736137001944,12.149967263437,309.624698231729
"1784","20150616-37-890","2015-06-16","37-890","Western Erie",5.8,24,41.7025,-83.248056,2015,6,16,167,2015.45479452055,0.756228139884399,255.129107301633,6.37220678345334,56.7599828383125,30.4666118877231,7.19855854018188,182.812392502814,3.92921436116164,543.424302355163
"1785","20150630-14-972","2015-06-30","14-972","Western Erie",6.7,21.35,41.571667,-82.77,2015,6,30,181,2015.49315068493,137.778799999677,144.234289322127,456.557327724506,288.135318214323,309.490874748957,18.2001231830212,683.228689429599,37.5299661730237,2075.15538879523
"1786","20150630-16-970","2015-06-30","16-970","Western Erie",9.1,21.38,41.640278,-82.765833,2015,6,30,181,2015.49315068493,26.7538029252167,44.7382905234713,183.342607401725,54.6456678591728,63.277657034789,7.9852616595195,138.085692206875,2.98270536635713,521.811684977127
"1787","20150630-27-918","2015-06-30","27-918","Western Erie",9.7,20.67,41.775556,-83.054722,2015,6,30,181,2015.49315068493,33.6120226465476,34.7711994807284,17.9314522208227,37.4711290370369,257.19801948152,10.7622115150516,66.0042840781335,25.2519798886048,483.002298348445
"1788","20150630-29-905","2015-06-30","29-905","Western Erie",9.5,19.31,41.866389,-83.135278,2015,6,30,181,2015.49315068493,7.55684759624421,11.5437206323015,0.831519953613213,29.2324621846093,32.5753124919239,3.01142856073008,49.2707803898934,3.50132145561017,137.523393264926
"1789","20150630-3-996","2015-06-30","3-996","Western Erie",8.6,20.71,41.4475,-82.617778,2015,6,30,181,2015.49315068493,113.912283590944,390.67646766869,679.201611408031,370.885482361522,883.918926236277,36.7674989046624,756.787169525253,0,3232.14943969538
"1790","20150630-36-873","2015-06-30","36-873","Western Erie",6.3,18.9,41.768333,-83.300833,2015,6,30,181,2015.49315068493,6.05915382855651,55.6692162915111,17.8455811710918,4.12751092811201,39.0496360109475,4.73881211930671,58.8536644165863,0.277610030161858,186.621184796274
"1791","20150630-37-890","2015-06-30","37-890","Western Erie",6.5,21.59,41.7025,-83.248056,2015,6,30,181,2015.49315068493,55.1612655734445,159.213545725765,96.403722161119,34.3183016125403,21.54977473015,4.18136246457553,176.753917455614,0,547.581889723208
"1792","20150630-8-994","2015-06-30","8-994","Western Erie",13.3,20.66,41.517778,-82.600556,2015,6,30,181,2015.49315068493,43.5939870266208,332.064161014941,1142.70371476816,454.698421020688,94.9575591028258,20.3929482186324,132.723999207464,0,2221.13479035933
"1793","20150713-14-972","2015-07-13","14-972","Western Erie",6.7,22.2,41.571667,-82.77,2015,7,13,194,2015.52876712329,142.422400814672,222.180711153197,496.40746913393,80.2566633448075,165.102094605476,5.84690805417183,78.9768428836179,1.27884937853259,1192.4719393684
"1794","20150713-16-970","2015-07-13","16-970","Western Erie",9.4,22.52,41.640278,-82.765833,2015,7,13,194,2015.52876712329,264.037025552059,398.579251693794,337.358449843142,151.879469024388,135.054995523749,9.40283067156847,75.3006621173073,13.5751875755167,1385.18787200152
"1795","20150713-27-918","2015-07-13","27-918","Western Erie",9.7,21.56,41.775556,-83.054722,2015,7,13,194,2015.52876712329,1.98626488043044,27.6526283045969,1.43382715527084,0.434584177521279,7.46611003079026,0.976645911615422,7.47214262548665,0.384867483152316,47.8070705688641
"1796","20150713-29-905","2015-07-13","29-905","Westerm Erie",9.4,21.83,41.866389,-83.135278,2015,7,13,194,2015.52876712329,10.6533955674586,19.5670011476411,4.97656345880395,11.7251251205391,17.1875596949036,2.55989681690167,58.4712990663905,29.7831505757226,154.923991448361
"1797","20150713-3-996","2015-07-13","3-996","Western Erie",8.2,21.96,41.4475,-82.617778,2015,7,13,194,2015.52876712329,445.263111969013,82.6460268609777,371.88295944925,86.2811180159624,172.395917525543,19.4692382210244,63.0709973745966,20.3337737147297,1261.3431431311
"1798","20150713-36-873","2015-07-13","36-873","Western Erie",6.7,21.47,41.768333,-83.300833,2015,7,13,194,2015.52876712329,25.8522421178417,116.91990514449,113.01190160795,26.1087254081641,152.112344644528,15.7254929336508,60.7314390604088,10.533952488386,520.99600340542
"1799","20150713-37-890","2015-07-13","37-890","Western Erie",6.8,21.79,41.7025,-83.248056,2015,7,13,194,2015.52876712329,42.7018294639308,25.2460244624988,153.193810224621,123.106369895194,9.78693768578207,5.3159129898836,51.4784826290596,2.42164094806196,413.251008299032
"1800","20150713-8-994","2015-07-13","8-994","Western Erie",13.2,21.1,41.517778,-82.600556,2015,7,13,194,2015.52876712329,622.740968267623,930.65426515229,1234.29643117824,97.006538057013,262.473453325232,29.5333659333126,58.7510660475694,0,3235.45608796128
"1801","20150727-27-918","2015-07-27","27-918","Western Erie",9.2,25.1,41.775556,-83.054722,2015,7,27,208,2015.56712328767,16.1485569186153,155.709363486208,6.06024679154465,3.76075962071768,124.518730661685,3.07303810694317,95.853956034261,27.9977968435367,433.122448463512
"1802","20150727-29-905","2015-07-27","29-905","Western Erie",9.2,24.77,41.866389,-83.135278,2015,7,27,208,2015.56712328767,2.26335536155708,70.9226446234314,3.66209409816387,13.356237789247,17.5584018225139,0.964035696781059,11.7539987163468,1.18809252432028,121.668860632362
"1803","20150727-36-873","2015-07-27","36-873","Western Erie",6.1,25.04,41.768333,-83.300833,2015,7,27,208,2015.56712328767,358.235021788128,280.960322201092,66.1167634881656,58.8626156869058,45.6572439611853,19.7093839872011,96.01853331655,17.9306505404493,943.490534969677
"1804","20150727-37-890","2015-07-27","37-890","Western Erie",6.1,24.86,41.7025,-83.248056,2015,7,27,208,2015.56712328767,109.007985827149,229.526412717744,135.736570658852,3.79824815639182,74.5796462704632,8.176056885517,59.7667094765832,21.5617056770555,642.153335669756
"1805","20150728-14-972","2015-07-28","14-972","Western Erie",6.1,26.73,41.571667,-82.77,2015,7,28,209,2015.5698630137,229.777080972027,873.668106405043,5481.64480270753,2116.79746977463,726.045954985593,89.6499142872006,154.22154837487,37.8143602925752,9709.61923779947
"1806","20150728-16-970","2015-07-28","16-970","Western Erie",8.8,23.08,41.640278,-82.765833,2015,7,28,209,2015.5698630137,18.8387603976276,415.979371702649,1507.3717924025,780.970330643515,103.074404060126,17.1952343144407,122.967347541424,17.9591788084869,2984.35641987077
"1807","20150728-3-996","2015-07-28","3-996","Western Erie",7.6,25.44,41.4475,-82.617778,2015,7,28,209,2015.5698630137,146.8178964172,123.109322547685,1071.29997518959,755.701280867779,2129.95349828478,83.9682440442956,244.042889736058,0,4554.89310708739
"1808","20150728-8-994","2015-07-28","8-994","Western Erie",12.5,24.95,41.517778,-82.600556,2015,7,28,209,2015.5698630137,16.8730972926059,68.1361316709733,1053.79347848841,543.483243729314,477.002277214682,35.2800465860838,75.3787262497117,3.54288199345448,2273.48988322523
"1809","20160531-14-972","2016-05-31","14-972","Western Erie",6.7,19.4,41.571667,-82.77,2016,5,31,152,2016.41256830601,11.402981580332,202.251192006075,31.0088477409628,311.526704841603,6.66450378798221,76.242261402808,10.9535885851401,0,650.050079944903
"1810","20160531-16-970","2016-05-31","16-970","Western Erie",9.3,19.2,41.640278,-82.765833,2016,5,31,152,2016.41256830601,37.2328632124165,157.467133502273,294.313937640166,1379.33762321307,8.67236620103104,72.0020915235537,94.4213561478794,0,2043.44737144039
"1811","20160531-27-918","2016-05-31","27-918","Western Erie",9.8,19.1,41.775556,-83.054722,2016,5,31,152,2016.41256830601,8.15588722928878,95.1955158441184,6.87049431540674,29.0061134723487,10.8322793024032,1.88974851685095,56.2198936368243,3.33467140384805,211.504603721089
"1812","20160531-29-905","2016-05-31","29-905","Western Erie",9.5,18.7,41.866389,-83.135278,2016,5,31,152,2016.41256830601,2.70105293026056,19.0456492017217,2.5912517451816,6.47608364740882,17.376523505614,0.770790346768571,40.042925490451,7.72429190619542,96.7285687736017
"1813","20160531-3-996","2016-05-31","3-996","Western Erie",8.2,18.2,41.4475,-82.617778,2016,5,31,152,2016.41256830601,13.0088626685889,221.68325080288,217.57723462924,187.53926308208,4.15366045601646,24.816095484501,29.9812141170586,5.72350620278171,704.483087443146
"1814","20160531-36-873","2016-05-31","36-873","Western Erie",6.7,20.5,41.768333,-83.300833,2016,5,31,152,2016.41256830601,0.551371284213782,98.6405828943794,32.7477310633162,55.3053105213414,31.209942872338,6.72056441657279,26.2159553439009,0.190891079532074,251.582349475595
"1815","20160531-37-890","2016-05-31","37-890","Western Erie",6.5,20.3,41.7025,-83.248056,2016,5,31,152,2016.41256830601,2.65601613498373,55.433768986377,41.8245785222342,70.9899528973476,0.648736670578206,8.07136176669199,17.3303353822328,4.37988376323587,201.334634123681
"1816","20160531-8-994","2016-05-31","8-994","Western Erie",13.2,18.7,41.517778,-82.600556,2016,5,31,152,2016.41256830601,29.5711746383445,128.067748632158,181.357968303952,507.520657009839,7.73655744103489,19.4391050551947,40.8045989269292,1.25255786066614,915.750367868118
"1817","20160614-14-972","2016-06-14","14-972","Western Erie",6.4,19.9,41.571667,-82.77,2016,6,14,166,2016.45081967213,13.9952141582693,126.750179816153,87.6192406533405,43.354097040948,10.8552899933441,7.05965346137129,27.8856228955999,0,317.519298019026
"1818","20160614-16-970","2016-06-14","16-970","Western Erie",8.8,19.5,41.640278,-82.765833,2016,6,14,166,2016.45081967213,32.8191493502436,166.856226093547,192.738304098079,86.1677014373585,3.74457892100668,16.4692649707789,55.4601228742281,0,554.255347745242
"1819","20160614-3-996","2016-06-14","3-996","Western Erie",8.2,19.5,41.4475,-82.617778,2016,6,14,166,2016.45081967213,36.4570726563315,255.630326745458,29.5760790299077,20.3666006707025,27.9089822735607,6.73074702280106,16.6029498729828,1.49394245318186,394.766700724926
"1820","20160614-8-994","2016-06-14","8-994","Western Erie",13.1,18.2,41.517778,-82.600556,2016,6,14,166,2016.45081967213,22.6405116284232,90.4734835371181,67.7999156541491,20.1576844631069,50.1657043887138,10.2199184451796,4.3675076632279,0,265.824725779919
"1821","20160616-27-918","2016-06-16","27-918","Western Erie",9.6,19.5,41.775556,-83.054722,2016,6,16,168,2016.45628415301,4.18236334128846,45.9592158537768,17.6824358366825,16.3104164259899,25.3836163334995,2.11764163544798,45.9773614159599,5.00549692678073,162.618547769426
"1822","20160616-36-873","2016-06-16","36-873","Western Erie",6.6,21.7,41.768333,-83.300833,2016,6,16,168,2016.45628415301,20.5601167397027,204.280799162444,9.90085018735554,0.774217405652166,265.292800211781,9.23313913473335,35.67029010031,5.55424497062262,551.266457912601
"1823","20160616-37-890","2016-06-16","37-890","Western Erie",6.4,21,41.7025,-83.248056,2016,6,16,168,2016.45628415301,30.0219106073765,67.3777980495792,4.04218832428811,17.3062515409566,35.027495621181,4.3026995116345,0.82914810954231,0,158.907491764558
"1824","20160629-14-972","2016-06-29","14-972","Western Erie",6.5,22.6,41.571667,-82.77,2016,6,29,181,2016.49180327869,321.951342383793,590.110430697047,16.7486818711068,38.1331147230434,148.413795538115,6.8470677217927,13.8237802464869,6.68587412601337,1142.7140873074
"1825","20160629-16-970","2016-06-29","16-970","Western Erie",9,22.3,41.640278,-82.765833,2016,6,29,181,2016.49180327869,303.522254407414,456.471178635358,603.436727861304,3.85810708979584,37.6588137532893,10.8411284723224,9.95661095277318,16.3361639126818,1442.08098508494
"1826","20160629-27-918","2016-06-29","27-918","Western Erie",9.6,21.5,41.775556,-83.054722,2016,6,29,181,2016.49180327869,8.53585913035658,147.794541614895,19.6079942029045,20.1332196649757,21.0848301488095,3.61678030559591,26.3386421701181,3.47343306185407,250.585300299509
"1827","20160629-29-905","2016-06-29","29-905","Western Erie",9,21.5,41.866389,-83.135278,2016,6,29,181,2016.49180327869,3.16813299852584,333.739673260366,0.689418020226289,23.7720034246077,5.4618812350296,2.4718143847157,9.40707818057462,7.58689005814659,386.296891562192
"1828","20160629-3-996","2016-06-29","3-996","Western Erie",8,22.4,41.4475,-82.617778,2016,6,29,181,2016.49180327869,280.433627790674,221.09005441774,1276.59251456857,2.61548027808805,35.0510489724972,25.9509052916225,11.0690414292522,0,1852.80267274844
"1829","20160629-36-873","2016-06-29","36-873","Western Erie",6.5,23.2,41.768333,-83.300833,2016,6,29,181,2016.49180327869,19.9455420564274,513.181506782729,19.1683169144665,1.65217223771747,221.182112333997,6.02058876958109,118.822380770365,0,899.972619865284
"1830","20160629-37-890","2016-06-29","37-890","Western Erie",6.4,23.6,41.7025,-83.248056,2016,6,29,181,2016.49180327869,324.690292801516,451.910621998022,12.969137501108,14.8381659884544,256.844276230344,11.085051153616,111.765263292847,0,1184.10280896591
"1831","20160629-8-994","2016-06-29","8-994","Western Erie",12.8,21.9,41.517778,-82.600556,2016,6,29,181,2016.49180327869,5.46607513038744,409.995981313655,224.756206073932,182.840872678789,122.085306309307,13.4487748174786,1.63897823737855,0,960.232194560928
"1832","20160727-14-972","2016-07-27","14-972","Western Erie",2.7,24.5,41.571667,-82.77,2016,7,27,209,2016.56830601093,0.899875104747809,205.964789213412,272.979114821635,581.557564507895,360.110513242324,8.84980532944348,21.568521994941,38.4859868792585,1490.41617109366
"1833","20160727-16-970","2016-07-27","16-970","Western Erie",3.7,25,41.640278,-82.765833,2016,7,27,209,2016.56830601093,0.640039768886305,554.234623259647,157.439637175948,643.392947236552,182.883772556679,17.5709317853074,19.4218400157254,31.2380492549481,1606.82184105369
