"","Sample_ID","Sample_date","Sample_site","Latitude","Longitude","Project","Surface_temp","Bottom_temp","Surface_DO","Bottom_DO"
"3264","20150828-1280_15m",2015-08-28,"1280_15m",41.812222,-81.310556,"LEPAS",22,22,8.3,6.6
"3265","20150828-1281_10m",2015-08-28,"1281_10m",41.750278,-81.310556,"LEPAS",22.1,22,8.3,8
"3266","20150828-1281_5m",2015-08-28,"1281_5m",41.765278,-81.310556,"LEPAS",22,22,8.6,8.3
"3267","20150828-1320_10m",2015-08-28,"1320_10m",41.823056,-81.145556,"LEPAS",22.6,22,8.4,7.8
"3268","20150828-1319_15m",2015-08-28,"1319_15m",41.841111,-81.145556,"LEPAS",22.3,22.1,8.9,7.9
"3269","20150828-1318_20m",2015-08-28,"1318_20m",41.884167,-81.145556,"LEPAS",22.2,15.1,9.7,0.8
"3270","20150828-1310_5m",2015-08-28,"1310_5m",41.788611,-81.213333,"LEPAS",22.5,21.8,8.6,8
"3271","20150828-1280_5m",2015-08-28,"1280_5m",41.812222,-81.310556,"LEPAS",NA,NA,NA,NA
"3272","20150908-27-918",2015-09-08,"27-918",41.775556,-83.054722,"LEPAS",23.65,22.19,9.47,6.59
"3273","20150908-16-970",2015-09-08,"16-970",41.640278,-82.765833,"LEPAS",24.4,22,9.79,2.43
"3274","20150908-36-873",2015-09-08,"36-873",41.768333,-83.300833,"LEPAS",23.98,22.62,10.1,4.13
"3275","20150908-14-972",2015-09-08,"14-972",41.571667,-82.77,"LEPAS",23.78,22.34,9.22,4.52
"3276","20150908-8-994",2015-09-08,"8-994",41.517778,-82.600556,"LEPAS",23.87,21.69,9.78,3.8
"3277","20150908-29-905",2015-09-08,"29-905",41.866389,-83.135278,"LEPAS",23.97,22.35,9.76,5.66
"3278","20150908-37-890",2015-09-08,"37-890",41.7025,-83.248056,"LEPAS",24.71,22.63,10.97,5.26
"3279","20150908-3-996",2015-09-08,"3-996",41.4475,-82.617778,"LEPAS",23.25,21.65,8.52,2.97
"3280","20150910-14-972",2015-09-10,"14-972",41.571667,-82.77,"LEPAS",NA,NA,NA,NA
"3281","20150910-16-970",2015-09-10,"16-970",41.640278,-82.765833,"LEPAS",NA,NA,NA,NA
"3282","20150910-29-905",2015-09-10,"29-905",41.866389,-83.135278,"LEPAS",NA,NA,NA,NA
"3283","20150910-8-994",2015-09-10,"8-994",41.517778,-82.600556,"LEPAS",NA,NA,NA,NA
"3284","20150916-1319_5m",2015-09-16,"1319_5m",41.841111,-81.145556,"LEPAS",NA,NA,NA,NA
"3285","20150916-1280_15m",2015-09-16,"1280_15m",41.812222,-81.310556,"LEPAS",20.8,20.5,8.7,7.4
"3286","20150916-1281_5m",2015-09-16,"1281_5m",41.765278,-81.310556,"LEPAS",21,21,8.7,8.4
"3287","20150916-1319_15m",2015-09-16,"1319_15m",41.841111,-81.145556,"LEPAS",21.4,20.5,8.6,7.6
"3288","20150916-1318_20m",2015-09-16,"1318_20m",41.884167,-81.145556,"LEPAS",21.5,15.2,9.1,1.5
"3289","20150916-1281_10m",2015-09-16,"1281_10m",41.750278,-81.310556,"LEPAS",20.9,19.2,8.6,7.8
"3290","20150916-1279_20m",2015-09-16,"1279_20m",41.85916667,-81.33722222,"LEPAS",21.2,15.5,9.1,1.9
"3291","20150916-1320_10m",2015-09-16,"1320_10m",41.823056,-81.145556,"LEPAS",20.8,20.6,9.1,7.7
"3292","20150916-1310_5m",2015-09-16,"1310_5m",41.788611,-81.213333,"LEPAS",21.5,20.7,8.9,8.4
"3293","20150922-27-918",2015-09-22,"27-918",41.775556,-83.054722,"LEPAS",19.27,29.26,9.08,9.01
"3294","20150922-36-873",2015-09-22,"36-873",41.768333,-83.300833,"LEPAS",19.8,19.23,9.59,8.4
"3295","20150922-37-890",2015-09-22,"37-890",41.7025,-83.248056,"LEPAS",20.43,19.2,10.35,8.25
"3296","20150922-29-905",2015-09-22,"29-905",41.866389,-83.135278,"LEPAS",19.89,19.71,9.09,8.81
"3297","20150923-1280_15m",2015-09-23,"1280_15m",41.812222,-81.310556,"LEPAS",20.7,17.3,9.3,2.6
"3298","20150923-1318_20m",2015-09-23,"1318_20m",41.884167,-81.145556,"LEPAS",20.8,16.6,9.1,1.8
"3299","20150923-1319_15m",2015-09-23,"1319_15m",41.841111,-81.145556,"LEPAS",20.6,17.1,9.2,3.8
"3300","20150923-1320_10m",2015-09-23,"1320_10m",41.823056,-81.145556,"LEPAS",20.7,20.1,9.1,8.7
"3301","20150923-8-994",2015-09-23,"8-994",41.517778,-82.600556,"LEPAS",19.88,20.26,9.52,8.36
"3302","20150923-1281_5m",2015-09-23,"1281_5m",41.765278,-81.310556,"LEPAS",20.4,20.3,9.2,8.7
"3303","20150923-1281_10m",2015-09-23,"1281_10m",41.750278,-81.310556,"LEPAS",20.4,20.3,9.4,9
"3304","20150923-1279_20m",2015-09-23,"1279_20m",41.85916667,-81.33722222,"LEPAS",20.6,15.5,9,2.4
"3305","20150923-1310_5m",2015-09-23,"1310_5m",41.788611,-81.213333,"LEPAS",20.6,20.1,9.5,9.4
"3306","20150924-14-972",2015-09-24,"14-972",41.571667,-82.77,"LEPAS",20.05,20.05,9.09,9.16
"3307","20150924-16-970",2015-09-24,"16-970",41.640278,-82.765833,"LEPAS",20.06,20.36,9.58,9
"3308","20150925-14-972",2015-09-25,"14-972",41.571667,-82.77,"LEPAS",NA,NA,NA,NA
"3309","20150925-16-970",2015-09-25,"16-970",41.640278,-82.765833,"LEPAS",NA,NA,NA,NA
"3310","20150925-29-905",2015-09-25,"29-905",41.866389,-83.135278,"LEPAS",NA,NA,NA,NA
"3311","20150925-8-994",2015-09-25,"8-994",41.517778,-82.600556,"LEPAS",NA,NA,NA,NA
"3312","20151005-14-972",2015-10-05,"14-972",41.571667,-82.77,"LEPAS",15.95,16.04,9.58,9.06
"3313","20151005-27-918",2015-10-05,"27-918",41.775556,-83.054722,"LEPAS",15.82,15.21,9.27,8.75
"3314","20151005-8-994",2015-10-05,"8-994",41.517778,-82.600556,"LEPAS",15.58,16.22,9.31,8.81
"3315","20151005-16-970",2015-10-05,"16-970",41.640278,-82.765833,"LEPAS",15.91,15.76,9.56,9.16
"3316","20151005-36-873",2015-10-05,"36-873",41.768333,-83.300833,"LEPAS",15.05,14.24,9.54,9.4
"3317","20151005-37-890",2015-10-05,"37-890",41.7025,-83.248056,"LEPAS",15.71,14.86,9.38,7.96
"3318","20151005-3-996",2015-10-05,"3-996",41.4475,-82.617778,"LEPAS",16.58,16.04,9.13,8.59
"3319","20151005-29-905",2015-10-05,"29-905",41.866389,-83.135278,"LEPAS",15.12,14.7,9.38,9.13
"3320","20151006-14-972",2015-10-06,"14-972",41.571667,-82.77,"LEPAS",NA,NA,NA,NA
"3321","20151006-16-970",2015-10-06,"16-970",41.640278,-82.765833,"LEPAS",NA,NA,NA,NA
"3322","20151006-8-994",2015-10-06,"8-994",41.517778,-82.600556,"LEPAS",NA,NA,NA,NA
"3323","20151006-1281_10m",2015-10-06,"1281_10m",41.750278,-81.310556,"LEPAS",17.1,16.5,9.8,9
"3324","20151006-1281_5m",2015-10-06,"1281_5m",41.765278,-81.310556,"LEPAS",17,16.8,9.4,9.3
"3325","20151006-1310_5m",2015-10-06,"1310_5m",41.788611,-81.213333,"LEPAS",17.1,16.4,9.7,9.4
"3326","20151006-1318_20m",2015-10-06,"1318_20m",41.884167,-81.145556,"LEPAS",17.4,16.4,9.7,9
"3327","20151006-1319_15m",2015-10-06,"1319_15m",41.841111,-81.145556,"LEPAS",17.6,16.5,9.5,9
"3328","20151006-1320_10m",2015-10-06,"1320_10m",41.823056,-81.145556,"LEPAS",17.1,16.5,9.8,9.1
"3329","20151006-1280_15m",2015-10-06,"1280_15m",41.812222,-81.310556,"LEPAS",17.4,17.3,9.5,8.8
"3330","20151006-1279_20m",2015-10-06,"1279_20m",41.85916667,-81.33722222,"LEPAS",17.9,17.7,9.7,8.4
"3331","20151007-29-905",2015-10-07,"29-905",41.866389,-83.135278,"LEPAS",NA,NA,NA,NA
"3332","20160315-Reef-R2",2016-03-15,"Reef-R2",41.6641,-82.9733,"FADR75",4.55,4.3,12.99,13.35
"3333","20160315-Reef-R5",2016-03-15,"Reef-R5",41.8,-83.3,"FADR75",4.51,4.33,12.82,13.52
"3334","20160315-R24",2016-03-15,"R24",41.6484,-83.0652,"FADR75",4.94,4.91,12.85,13.29
"3335","20160315-R7",2016-03-15,"R7",41.75,-83.230001,"FADR75",5.59,5.4,12.65,13.18
"3336","20160315-R9",2016-03-15,"R9",41.6324,-83.0177,"FADR75",4.94,4.91,12.85,13.29
"3337","20160315-R20",2016-03-15,"R20",41.6661,-83.0464,"FADR75",4.33,4.24,13.03,13.57
"3338","20160315-S3",2016-03-15,"S3",NA,-82.7131,"FADR75",8.71,7.88,11.71,11.68
"3339","20160315-S1",2016-03-15,"S1",41.4853,-82.8164,"FADR75",8.75,8.47,11.55,10.81
"3340","20160315-S2",2016-03-15,"S2",41.4771,-82.8094,"FADR75",9.17,8.95,11.37,10.93
"3341","20160322-Reef-S3",2016-03-22,"Reef-S3",41.48,-82.7114,"FADR75",7.27,7.25,11.92,12.3
"3342","20160322-S2",2016-03-22,"S2",41.4771,-82.8094,"FADR75",7.33,7.2,11.66,12.01
"3343","20160323-Reef-R20",2016-03-23,"Reef-R20",41.6661,-83.0464,"FADR75",5.79,5.78,12.89,12.5
"3344","20160323-Reef-R24",2016-03-23,"Reef-R24",41.6484,-83.0652,"FADR75",4.94,4.9,12.85,13.18
"3345","20160323-R2",2016-03-23,"R2",41.6641,-82.9733,"FADR75",5.23,5.13,12.86,13.09
"3346","20160323-R9",2016-03-23,"R9",41.6324,-83.0177,"FADR75",5.41,5.44,12.99,13.05
"3347","20160329-S1",2016-03-29,"S1",41.4853,-82.8164,"FADR75",7.89,7.93,12.43,12.18
"3348","20160329-S2",2016-03-29,"S2",41.4771,-82.8094,"FADR75",7.43,8.03,12.89,12.33
"3349","20160329-S3",2016-03-29,"S3",NA,-82.7131,"FADR75",7.76,7.77,13.02,12.49
"3350","20160330-Reef-R20",2016-03-30,"Reef-R20",41.6661,-83.0464,"FADR75",6.31,6.17,12.57,12.88
"3351","20160330-Reef-R24",2016-03-30,"Reef-R24",41.6484,-83.0652,"FADR75",6.81,6.56,12.56,12.54
"3352","20160330-R9",2016-03-30,"R9",41.6324,-83.0177,"FADR75",7.5,6.38,12.07,12.68
"3353","20160330-M3",2016-03-30,"M3",41.7425,-83.3742,"FADR75",8.28,8.35,12.56,12.11
"3354","20160330-M2",2016-03-30,"M2",41.7144,-83.387,"FADR75",8.51,8.62,12.81,12.33
"3355","20160330-R2",2016-03-30,"R2",41.6641,-82.9733,"FADR75",6.64,6.51,12.35,12.65
"3356","20160330-M1",2016-03-30,"M1",41.7267,-83.3621,"FADR75",8.47,7.73,13.12,11.99
"3357","20160405-Reef-M2",2016-04-05,"Reef-M2",41.7144,-83.387,"FADR75",6,NA,NA,NA
"3358","20160405-Reef-R2",2016-04-05,"Reef-R2",41.6641,-82.9733,"FADR75",6,NA,NA,NA
"3359","20160405-Reef-R20",2016-04-05,"Reef-R20",41.6661,-83.0464,"FADR75",6,NA,NA,NA
"3360","20160405-Reef-R24",2016-04-05,"Reef-R24",41.6484,-83.0652,"FADR75",6,NA,NA,NA
"3361","20160405-Reef-R9",2016-04-05,"Reef-R9",41.6324,-83.0177,"FADR75",6,NA,NA,NA
"3362","20160405-M1",2016-04-05,"M1",41.7267,-83.3621,"FADR75",NA,NA,NA,NA
"3363","20160405-M3",2016-04-05,"M3",41.7425,-83.3742,"FADR75",3.99,NA,NA,NA
"3364","20160406-Reef-S2",2016-04-06,"Reef-S2",41.4771,-82.8094,"FADR75",6,NA,NA,NA
"3365","20160406-Reef-S3",2016-04-06,"Reef-S3",41.48,-82.7114,"FADR75",6,NA,NA,NA
"3366","20160412-Reef-M1",2016-04-12,"Reef-M1",41.7267,-83.3621,"FADR75",5.93,NA,NA,NA
"3367","20160412-Reef-M3",2016-04-12,"Reef-M3",41.7425,-83.3742,"FADR75",5.11,NA,NA,NA
"3368","20160412-Reef-R24",2016-04-12,"Reef-R24",41.6484,-83.0652,"FADR75",5.19,NA,NA,NA
"3369","20160412-Reef-R9",2016-04-12,"Reef-R9",41.6324,-83.0177,"FADR75",5.47,NA,NA,NA
"3370","20160412-M2",2016-04-12,"M2",41.7144,-83.387,"FADR75",3.06,7.07,14.2,13.42
"3371","20160412-R20",2016-04-12,"R20",41.6661,-83.0464,"FADR75",NA,NA,NA,NA
"3372","20160412-R2",2016-04-12,"R2",41.6641,-82.9733,"FADR75",6,5.27,12.92,13.15
"3373","20160413-Reef-S1",2016-04-13,"Reef-S1",41.4853,-82.8164,"FADR75",5.43,NA,NA,NA
"3374","20160413-Reef-S2",2016-04-13,"Reef-S2",41.4771,-82.8094,"FADR75",5.29,NA,NA,NA
"3375","20160413-Reef-S3",2016-04-13,"Reef-S3",41.48,-82.7114,"FADR75",5.09,NA,NA,NA
"3376","20160418-1319_15m",2016-04-18,"1319_15m",41.841111,-81.145556,"LEPAS",8.3,5.3,10.5,13.2
"3377","20160418-1279_20m",2016-04-18,"1279_20m",41.85916667,-81.33722222,"LEPAS",7.3,4.7,13.1,9
"3378","20160418-1280_15m",2016-04-18,"1280_15m",41.812222,-81.310556,"LEPAS",7.5,5.7,12.9,13.1
"3379","20160418-1281_10m",2016-04-18,"1281_10m",41.750278,-81.310556,"LEPAS",9,6.3,12.16,12.9
"3380","20160418-1281_5m",2016-04-18,"1281_5m",41.765278,-81.310556,"LEPAS",7.8,6.5,12.4,12.8
"3381","20160418-1310_5m",2016-04-18,"1310_5m",41.788611,-81.213333,"LEPAS",9,6.5,12,12.5
"3382","20160418-1318_20m",2016-04-18,"1318_20m",41.884167,-81.145556,"LEPAS",6.9,4.6,13,13.2
"3383","20160418-1320_10m",2016-04-18,"1320_10m",41.823056,-81.145556,"LEPAS",8.7,5.9,12.1,12.6
"3384","20160419-Reef-R2",2016-04-19,"Reef-R2",41.6641,-82.9733,"FADR75",8.05,NA,NA,NA
"3385","20160419-Reef-R20",2016-04-19,"Reef-R20",41.6661,-83.0464,"FADR75",8.62,NA,NA,NA
"3386","20160419-M1",2016-04-19,"M1",41.7267,-83.3621,"FADR75",10.67,10.71,11.84,11.65
"3387","20160419-M2",2016-04-19,"M2",41.7144,-83.387,"FADR75",11.22,11.21,11.79,11.63
"3388","20160419-R24",2016-04-19,"R24",41.6484,-83.0652,"FADR75",8.26,8.67,12.51,12.66
"3389","20160419-M3",2016-04-19,"M3",41.7425,-83.3742,"FADR75",10.66,10.82,11.83,11.83
"3390","20160419-R9",2016-04-19,"R9",41.6324,-83.0177,"FADR75",NA,NA,NA,NA
"3391","20160420-Reef-S3",2016-04-20,"Reef-S3",41.48,-82.7114,"FADR75",9.79,NA,NA,NA
"3392","20160420-S2",2016-04-20,"S2",41.4771,-82.8094,"FADR75",11.28,11.35,11.8,11.76
"3393","20160420-S1",2016-04-20,"S1",41.4853,-82.8164,"FADR75",11.56,11.68,11.92,11.84
"3394","20160426-Reef-M2",2016-04-26,"Reef-M2",41.7144,-83.387,"FADR75",12.25,NA,NA,NA
"3395","20160426-Reef-R24",2016-04-26,"Reef-R24",41.6484,-83.0652,"FADR75",10.79,NA,NA,NA
"3396","20160426-M3",2016-04-26,"M3",41.7425,-83.3742,"FADR75",12.82,12.08,10.7,11.37
"3397","20160426-M1",2016-04-26,"M1",41.7267,-83.3621,"FADR75",13.15,12.1,10.62,10.89
"3398","20160426-R9",2016-04-26,"R9",41.6324,-83.0177,"FADR75",10.39,10.46,11.59,11.76
"3399","20160427-Reef-S1",2016-04-27,"Reef-S1",41.4853,-82.8164,"FADR75",13.19,NA,NA,NA
"3400","20160427-Reef-S2",2016-04-27,"Reef-S2",41.4771,-82.8094,"FADR75",12.56,NA,NA,NA
"3401","20160427-S3",2016-04-27,"S3",NA,-82.7131,"FADR75",10.39,10.69,12.58,12.38
"3402","20160502-Reef-S2",2016-05-02,"Reef-S2",41.4771,-82.8094,"FADR75",12.3,NA,NA,NA
"3403","20160502-S1",2016-05-02,"S1",41.4853,-82.8164,"FADR75",12.22,12.29,11.4,11.27
"3404","20160503-14-972",2016-05-03,"14-972",41.571667,-82.77,"LEPAS",9.487,9.332,11.33,11.49
"3405","20160503-16-970",2016-05-03,"16-970",41.640278,-82.765833,"LEPAS",9.189,8.933,11.47,11.56
"3406","20160503-27-918",2016-05-03,"27-918",41.775556,-83.054722,"LEPAS",9.69,9.173,11.69,11.73
"3407","20160503-29-905",2016-05-03,"29-905",41.866389,-83.135278,"LEPAS",10.218,9.341,11.18,11.45
"3408","20160503-36-873",2016-05-03,"36-873",41.768333,-83.300833,"LEPAS",11.805,11.106,12.26,11.21
"3409","20160503-8-994",2016-05-03,"8-994",41.517778,-82.600556,"LEPAS",9.247,8.804,11.4,11.45
"3410","20160503-37-890",2016-05-03,"37-890",41.7025,-83.248056,"LEPAS",11.7,10.58,10.65,10.79
"3411","20160503-3-996",2016-05-03,"3-996",41.4475,-82.617778,"LEPAS",10.379,9.431,11.64,11.53
"3412","20160503-Reef-M2",2016-05-03,"Reef-M2",41.7144,-83.387,"FADR75",13.07,NA,NA,NA
"3413","20160503-Reef-R2",2016-05-03,"Reef-R2",41.6641,-82.9733,"FADR75",11.51,NA,NA,NA
"3414","20160503-M1",2016-05-03,"M1",41.7267,-83.3621,"FADR75",10.39,11.52,11.78,11.15
"3415","20160503-R9",2016-05-03,"R9",41.6324,-83.0177,"FADR75",11.39,10.45,11.15,11.87
"3416","20160503-M3",2016-05-03,"M3",41.7425,-83.3742,"FADR75",12.87,12.51,11.03,10.96
"3417","20160503-R20",2016-05-03,"R20",41.6661,-83.0464,"FADR75",12.28,10.29,11.07,11.71
"3418","20160503-R24",2016-05-03,"R24",41.6484,-83.0652,"FADR75",14.1,10.5,10.25,11.58
"3419","20160510-1279_20m",2016-05-10,"1279_20m",41.85916667,-81.33722222,"LEPAS",8.7,6.2,12.4,12.6
"3420","20160510-1280_15m",2016-05-10,"1280_15m",41.812222,-81.310556,"LEPAS",10.8,8.6,11.6,11.7
"3421","20160510-1281_10m",2016-05-10,"1281_10m",41.750278,-81.310556,"LEPAS",10.9,9.5,11.3,11.9
"3422","20160510-1281_5m",2016-05-10,"1281_5m",41.765278,-81.310556,"LEPAS",10.2,9.8,11.6,11.7
"3423","20160511-S1",2016-05-11,"S1",41.4853,-82.8164,"FADR75",16.34,14.78,10,11.45
"3424","20160511-S3",2016-05-11,"S3",NA,-82.7131,"FADR75",13.96,13.52,10.68,11.41
"3425","20160512-Reef-M1",2016-05-12,"Reef-M1",41.7267,-83.3621,"FADR75",14.23,NA,NA,NA
"3426","20160512-Reef-M2",2016-05-12,"Reef-M2",41.7144,-83.387,"FADR75",14.54,NA,NA,NA
"3427","20160512-Reef-R2",2016-05-12,"Reef-R2",41.6641,-82.9733,"FADR75",13.34,NA,NA,NA
"3428","20160512-Reef-R9",2016-05-12,"Reef-R9",41.6324,-83.0177,"FADR75",13.11,NA,NA,NA
"3429","20160512-R24",2016-05-12,"R24",41.6484,-83.0652,"FADR75",13.48,13.02,10.45,10.74
"3430","20160512-R20",2016-05-12,"R20",41.6661,-83.0464,"FADR75",13.92,12.87,10.33,10.85
"3431","20160517-1279_20m",2016-05-17,"1279_20m",41.85916667,-81.33722222,"LEPAS",10.9,10.7,11.5,10.9
"3432","20160517-1280_15m",2016-05-17,"1280_15m",41.812222,-81.310556,"LEPAS",11.8,11.7,11.1,11
"3433","20160517-1281_10m",2016-05-17,"1281_10m",41.750278,-81.310556,"LEPAS",12.4,12.4,10.7,10.7
"3434","20160517-1281_5m",2016-05-17,"1281_5m",41.765278,-81.310556,"LEPAS",10.9,10.7,11.5,10.9
"3435","20160517-1310_5m",2016-05-17,"1310_5m",41.788611,-81.213333,"LEPAS",12.8,12.7,10.5,10.4
"3436","20160517-1318_20m",2016-05-17,"1318_20m",41.884167,-81.145556,"LEPAS",10.9,10.7,11.4,11.1
"3437","20160517-1319_15m",2016-05-17,"1319_15m",41.841111,-81.145556,"LEPAS",12,11.8,11.1,11
"3438","20160517-1320_10m",2016-05-17,"1320_10m",41.823056,-81.145556,"LEPAS",12.4,12.4,10.7,10.6
"3439","20160517-14-972",2016-05-17,"14-972",41.571667,-82.77,"LEPAS",11.98,12.03,10.8,10.82
"3440","20160517-16-970",2016-05-17,"16-970",41.640278,-82.765833,"LEPAS",13.19,12,10.47,10.48
"3441","20160517-8-994",2016-05-17,"8-994",41.517778,-82.600556,"LEPAS",11.3,10.62,11.43,11.22
"3442","20160517-3-996",2016-05-17,"3-996",41.4475,-82.617778,"LEPAS",13.05,11.95,11.57,11.73
"3443","20160518-Reef-M2",2016-05-18,"Reef-M2",41.7144,-83.387,"FADR75",13,NA,NA,NA
"3444","20160518-Reef-S1",2016-05-18,"Reef-S1",41.4853,-82.8164,"FADR75",13,NA,NA,NA
"3445","20160518-M3",2016-05-18,"M3",41.7425,-83.3742,"FADR75",NA,NA,NA,NA
"3446","20160518-S3",2016-05-18,"S3",NA,-82.7131,"FADR75",NA,NA,NA,NA
"3447","20160519-27-918",2016-05-19,"27-918",41.775556,-83.054722,"LEPAS",12.12,11.5,10.88,10.82
"3448","20160519-29-905",2016-05-19,"29-905",41.866389,-83.135278,"LEPAS",12.64,11.55,10.71,10.59
"3449","20160519-36-873",2016-05-19,"36-873",41.768333,-83.300833,"LEPAS",13.5,11.78,11.37,10.96
"3450","20160519-37-890",2016-05-19,"37-890",41.7025,-83.248056,"LEPAS",13.5,12.04,12.99,11.65
"3451","20160519-Reef-R9",2016-05-19,"Reef-R9",41.6324,-83.0177,"FADR75",13,NA,NA,NA
"3452","20160519-R2",2016-05-19,"R2",41.6641,-82.9733,"FADR75",NA,NA,NA,NA
"3453","20160524-Reef-M3",2016-05-24,"Reef-M3",41.7425,-83.3742,"FADR75",13,NA,NA,NA
"3454","20160524-Reef-R20",2016-05-24,"Reef-R20",41.6661,-83.0464,"FADR75",13,NA,NA,NA
"3455","20160524-Reef-R9",2016-05-24,"Reef-R9",41.6324,-83.0177,"FADR75",13,NA,NA,NA
"3456","20160524-M2",2016-05-24,"M2",41.7144,-83.387,"FADR75",NA,NA,NA,NA
"3457","20160524-R2",2016-05-24,"R2",41.6641,-82.9733,"FADR75",NA,NA,NA,NA
"3458","20160524-R24",2016-05-24,"R24",41.6484,-83.0652,"FADR75",NA,NA,NA,NA
"3459","20160524-M1",2016-05-24,"M1",41.7267,-83.3621,"FADR75",NA,NA,NA,NA
"3460","20160525-S1",2016-05-25,"S1",41.4853,-82.8164,"FADR75",NA,NA,NA,NA
"3461","20160525-S2",2016-05-25,"S2",41.4771,-82.8094,"FADR75",NA,NA,NA,NA
"3462","20160525-S3",2016-05-25,"S3",NA,-82.7131,"FADR75",NA,NA,NA,NA
"3463","20160531-14-972",2016-05-31,"14-972",41.571667,-82.77,"LEPAS",19.4,15,9.52,9.44
"3464","20160531-16-970",2016-05-31,"16-970",41.640278,-82.765833,"LEPAS",19.2,13.4,9.03,8.18
"3465","20160531-27-918",2016-05-31,"27-918",41.775556,-83.054722,"LEPAS",19.1,13.8,9.48,9.89
"3466","20160531-29-905",2016-05-31,"29-905",41.866389,-83.135278,"LEPAS",18.7,15.1,9.56,9.99
"3467","20160531-36-873",2016-05-31,"36-873",41.768333,-83.300833,"LEPAS",20.5,14.7,9.33,9.6
"3468","20160531-8-994",2016-05-31,"8-994",41.517778,-82.600556,"LEPAS",18.7,12.4,9.73,9.21
"3469","20160531-37-890",2016-05-31,"37-890",41.7025,-83.248056,"LEPAS",20.3,14.6,9.13,7.58
"3470","20160531-3-996",2016-05-31,"3-996",41.4475,-82.617778,"LEPAS",18.2,12.8,9.33,9.98
"3471","20160531-Reef-M1",2016-05-31,"Reef-M1",41.7267,-83.3621,"FADR75",13,NA,NA,NA
"3472","20160531-Reef-M2",2016-05-31,"Reef-M2",41.7144,-83.387,"FADR75",13,NA,NA,NA
"3473","20160531-Reef-M3",2016-05-31,"Reef-M3",41.7425,-83.3742,"FADR75",13,NA,NA,NA
"3474","20160531-Reef-R20",2016-05-31,"Reef-R20",41.6661,-83.0464,"FADR75",13,NA,NA,NA
"3475","20160531-Reef-R24",2016-05-31,"Reef-R24",41.6484,-83.0652,"FADR75",13,NA,NA,NA
"3476","20160531-Reef-R9",2016-05-31,"Reef-R9",41.6324,-83.0177,"FADR75",13,NA,NA,NA
"3477","20160531-R2",2016-05-31,"R2",41.6641,-82.9733,"FADR75",NA,NA,NA,NA
"3478","20160601-14-972",2016-06-01,"14-972",41.571667,-82.77,"LEPAS",NA,NA,NA,NA
"3479","20160601-16-970",2016-06-01,"16-970",41.640278,-82.765833,"LEPAS",NA,NA,NA,NA
"3480","20160601-29-905",2016-06-01,"29-905",41.866389,-83.135278,"LEPAS",NA,NA,NA,NA
"3481","20160601-8-994",2016-06-01,"8-994",41.517778,-82.600556,"LEPAS",NA,NA,NA,NA
"3482","20160601-S1",2016-06-01,"S1",41.4853,-82.8164,"FADR75",NA,NA,NA,NA
"3483","20160601-S2",2016-06-01,"S2",41.4771,-82.8094,"FADR75",NA,NA,NA,NA
"3484","20160603-1279_20m",2016-06-03,"1279_20m",41.85916667,-81.33722222,"LEPAS",18.7,8.4,9.4,11.6
"3485","20160603-1280_15m",2016-06-03,"1280_15m",41.812222,-81.310556,"LEPAS",16.9,9.4,10.2,10.1
"3486","20160603-1281_10m",2016-06-03,"1281_10m",41.750278,-81.310556,"LEPAS",17,11,9.8,8.5
"3487","20160603-1281_5m",2016-06-03,"1281_5m",41.765278,-81.310556,"LEPAS",17.3,13.4,9.6,8.5
"3488","20160603-1310_5m",2016-06-03,"1310_5m",41.788611,-81.213333,"LEPAS",16.6,12.6,9.6,9
"3489","20160603-1318_20m",2016-06-03,"1318_20m",41.884167,-81.145556,"LEPAS",18.6,8.4,9.7,9.3
"3490","20160603-1319_15m",2016-06-03,"1319_15m",41.841111,-81.145556,"LEPAS",17.7,9.3,9.8,9.2
"3491","20160603-1320_10m",2016-06-03,"1320_10m",41.823056,-81.145556,"LEPAS",17.4,10.1,10.4,7.9
"3492","20160611-S3",2016-06-11,"S3",NA,-82.7131,"FADR75",NA,NA,NA,NA
"3493","20160613-1279_20m",2016-06-13,"1279_20m",41.85916667,-81.33722222,"LEPAS",23.8,8.8,12.3,5.7
"3494","20160613-1280_15m",2016-06-13,"1280_15m",41.812222,-81.310556,"LEPAS",24.4,8.9,13.3,1.8
"3495","20160613-1281_10m",2016-06-13,"1281_10m",41.750278,-81.310556,"LEPAS",24.2,24,8.6,7.6
"3496","20160613-1281_5m",2016-06-13,"1281_5m",41.765278,-81.310556,"LEPAS",25.1,24.4,8.3,8.3
"3497","20160613-1310_5m",2016-06-13,"1310_5m",41.788611,-81.213333,"LEPAS",25.2,8.2,24.4,8.5
"3498","20160613-1318_20m",2016-06-13,"1318_20m",41.884167,-81.145556,"LEPAS",23.9,9.1,11.8,7.9
"3499","20160613-1319_15m",2016-06-13,"1319_15m",41.841111,-81.145556,"LEPAS",24.9,8.8,14.1,2.2
"3500","20160613-1320_10m",2016-06-13,"1320_10m",41.823056,-81.145556,"LEPAS",25.2,8.5,24.1,7.4
"3501","20160614-16-970",2016-06-14,"16-970",41.640278,-82.765833,"LEPAS",19.5,19.5,9.16,8.3
"3502","20160614-14-972",2016-06-14,"14-972",41.571667,-82.77,"LEPAS",19.9,20.1,8.93,8.54
"3503","20160614-8-994",2016-06-14,"8-994",41.517778,-82.600556,"LEPAS",18.2,18.2,9.55,9.42
"3504","20160614-3-996",2016-06-14,"3-996",41.4475,-82.617778,"LEPAS",19.5,19.6,9.41,9.33
